,minvarianceport_airline_noshort,minvarianceport_beer_noshort,minvarianceport_all_noshort,minvarianceport_airline_short,minvarianceport_beer_short,minvarianceport_all_short
66,0.028314352774125133,0.06840008070143738,0.06060680972364899,0.003918914928655506,0.07322566405612568,0.053863554626636126
67,0.017458150187702103,-0.006732427903862716,-0.005767940381734552,0.016819838489673528,-0.0015169956405953634,0.006896525514693142
68,0.03960452010875475,0.018946976514345758,0.019107870658380547,0.04484022743955083,0.017024590653365246,0.022357948825350447
69,0.014312892599760471,-0.03668595677383355,-0.03233664955706446,0.006635606781791145,-0.02712113859946602,-0.027737565369099156
70,0.06619022415841495,-0.03259950654344241,-0.015713025153950046,0.06743989513095279,-0.027667325436929187,0.00901891167933647
71,0.02454640758494219,-0.0027675864980451666,0.006816680957200612,0.029489403352359892,-0.0062035779420080844,0.012438190367264174
72,0.03912955993189465,0.052897364731706496,0.053777330956535196,0.04566804654135557,0.06230423753808448,0.06597926843623317
73,0.03152437507420366,0.02973789865757127,0.032948805721364716,0.03094945645217376,0.03863299003755329,0.036102458843872885
74,-0.013217306727572051,-0.020173782611738755,-0.020832995107291395,-0.008936524252392511,-0.023272519683942137,-0.031628477718606336
75,0.053387557886858845,0.018739351190681333,0.02034075440573829,0.05635531956301002,0.014060120785313879,0.017404398851170403
76,0.08264106127259487,-0.010214480381318006,0.0017632504625217393,0.07398354879736385,-0.012143287818108719,-0.0034912236767738756
77,0.02161761762954277,-0.008390515559839263,-0.004619382470823777,0.015359540032124381,-0.005184220074733481,-0.012109646960970683
78,-0.013039121230147766,0.038639546568611065,0.03109942501522878,-0.023786064152454718,0.03619342964836042,0.01825901130954517
79,-0.020441732181632612,0.02839067194223561,0.021992691143630057,-0.017599306257821225,0.03711986478437848,0.01909569262652424
80,0.009668708905730126,-0.0353394520902188,-0.02472885482713218,0.004042501962899268,-0.04726492731163379,-0.04699992598916059
81,0.05926591574926861,0.028646153758957377,0.023869763017415987,0.060904694418148914,0.024498341622272643,0.010007065992853085
82,0.08166361607699323,-0.011644777597748035,0.00013758081579054622,0.08436967765320344,0.0010148603759624081,0.019571818085263922
83,-0.013361501759695915,0.005184661656473855,0.010808753263803202,-0.01211100470745486,0.026942515714577942,0.02443031923916149
84,0.06722306280523781,-0.00564366315180004,-0.010733168815535063,0.06215979574872842,-0.005471005040942003,-0.0042515403869589595
85,-0.03423692230170884,-0.03819883307823424,-0.03803818339326235,-0.037519787730384266,-0.040311109811291226,-0.039502785408862
86,-0.01724049800517003,-0.005819762335203112,-0.004310207365497101,-0.013399563579751719,-0.011124984175797143,-0.004583798364493269
87,-0.060303568959894464,0.007041288918650669,0.0053490694852947876,-0.04691168835399455,0.031193796939431435,0.03836974198018049
88,-0.0028904901530705795,0.050150611719180616,0.04813384972581813,-0.00439051716988365,0.05359456930879985,0.055762095283272854
89,-0.027105801100963976,-0.03097554546960126,-0.031542335478581075,-0.0132347364785294,-0.04632236737760829,-0.03664895857632064
90,0.03327820678838335,0.02957759283693411,0.04032552672249523,0.04095766172898638,0.027526697692928603,0.03791876557366705
91,0.0029380602917075337,-0.04927806735998502,-0.03989774458877884,0.007048599557468047,-0.041673055769637986,-0.019027946744616428
92,0.0168009595390118,-0.023415682666705705,-0.015421581302775747,0.017248219855410248,-0.016003191185617986,-0.0018241108003557165
93,-0.165608180616626,-0.028790599354045113,-0.04228034940868991,-0.16049285740480948,0.00015483793289453734,-0.011473814773883512
94,0.04436671756574401,0.028891999966272335,0.037168238066044704,0.03917437923118674,0.0282110625864322,0.02332416827321749
95,-0.14426793809989036,-0.021271382852177147,-0.02730734773586931,-0.13814412269359916,-0.004706367467221355,-0.012221275009980078
96,0.11253183198245736,0.07909812829407271,0.08398365412198706,0.11272580972268799,0.06343249556958078,0.06551776872532485
97,0.009443217358791499,0.014836624029325972,0.015755190679181706,0.008761791346313377,0.015004386513333625,0.014104155556804153
98,-0.01770987440847844,0.02587396737130585,0.020997590098222788,-0.011143298065583139,0.01910141300992889,0.018509832405882776
99,0.03270837525223168,0.06621205801915103,0.06145806539024982,0.030005981978189523,0.06834478502552364,0.05959948565465623
100,-0.12524183677452513,-0.010087838447473735,-0.015721527402466157,-0.1166257305340296,-0.008679360838208278,-0.011262776671853188
101,0.050150124973675186,-0.0022437722297603095,0.004740125043893924,0.03894759489504473,-0.008186508845439918,-0.0037623015026771235
102,-0.015593840817275504,-0.01813067043549666,-0.01439964761633918,-0.00818052355766111,-0.057373913567661264,-0.04759019173010236
103,-0.029478885086698763,0.005532571194277705,0.006298653351244061,-0.01935460216434584,0.01851108223939924,0.02200312398811699
104,0.09306110722219389,-0.01400198844710161,-0.01481633737015916,0.09551552578020449,-0.015339127290661489,-0.003554728310460156
105,0.07382512236407304,-0.0344650347730037,-0.02458439592782122,0.06584540363216573,-0.010039358337863461,0.002755406336282785
106,0.05184899260202597,-0.02781131117443103,-0.021373091178931415,0.05924120099026331,-0.025814834932566172,-0.012447622777767488
107,0.0049003945430737125,0.016683159004285426,0.010679997272274484,0.00273306723981065,0.01897046666535135,0.012646680610876612
108,-0.01940468008792708,-0.017062782342488855,-0.021452673843604816,-0.015237978279051113,-0.007172527159243498,6.87756981783839e-06
109,-0.17264140675574868,-0.0962773227728604,-0.10119955833964878,-0.1623227020367573,-0.07085893233769165,-0.06721225895760902
110,-0.22185266720905128,-0.10295105212301651,-0.11442982286390684,-0.21957337009853525,-0.08445858736138738,-0.09373016209867702
111,0.06416702163482363,0.05764018842276089,0.04465082557248326,0.06546755454094856,0.060735162136700355,0.046801272955896527
112,0.09625948906094639,0.05815301574574247,0.05444831669174171,0.10918703455371026,0.05911404205405015,0.0642474886459483
113,0.012356768596370969,-0.0339877195573899,-0.02266386731004868,0.0020764703879762522,-0.0567881424474562,-0.05316203688490483
114,-0.006379077106942668,0.06857512019017509,0.05732630730273444,0.0027652007803152827,0.06510632608251626,0.06522465390013428
115,0.1414202689354813,-0.01589532854045999,-0.0027886010699040872,0.139932028632039,-0.038979316906007234,-0.02369231448129765
116,0.012462594720701032,-0.007032633810004837,-0.001637906813791397,0.018499041836212246,0.0021176874127881305,0.024400497487602615
117,0.001381862353473299,-0.023925149873792313,-0.023077790357738746,0.012951943440326543,-0.015032777065328656,-0.0018742056158449968
118,0.23010279439668319,0.16579965122864546,0.16716239948052533,0.2281127711283929,0.15509158565157177,0.14810624674188191
119,0.06308406479771274,0.025410732019528218,0.022832085038273622,0.05200295195241591,0.018204485473766324,-0.001782264965716489
120,-0.061092468276968584,-0.020043660138566753,-0.024935037103420245,-0.07587330060131643,0.007325624467822031,-0.012487052250929123
121,0.1559969434262933,-0.004198479760241127,0.026497833191473818,0.16303246701103463,-0.007275607184018332,0.044944176700487476
122,0.037163579117118886,0.04166703455955168,0.039839307889946364,0.029201109923142052,0.04307570569378549,0.04502460479020128
123,-0.004631967941518832,0.04417613361464164,0.04511561655717261,0.0039229021182551685,0.03595082591908658,0.038037539102868084
124,0.007770393948827844,0.06044241417521046,0.05463825959819276,-0.0028726271722262367,0.06073256229318791,0.04233696871449137
125,-0.07250914362821323,0.06781176085445972,0.05064816473601938,-0.07022120696354717,0.06798558199894347,0.05378966515038127
126,-0.02062365806323879,0.03535401675479919,0.033685909889271816,-0.02400101546320692,0.04924950616363648,0.04997530674147505
127,0.0019638979075253526,-0.010538837602824948,-0.011195564191878617,0.0036781048628149694,-0.008416255282408244,0.0006950347281445303
128,0.037634881686832045,-0.008852950359090037,-0.004341199484646887,0.03924649757198666,0.005548686512048026,0.0188918851021273
129,-0.04246878144903835,0.009568517575575801,0.006763921571730338,-0.04013407309713393,0.0010051518455014181,0.011794375328109988
130,-0.08897468423149242,-0.03669402699398957,-0.03562536411578675,-0.08810763852054264,-0.019993278662414325,-0.01958498348345119
