"","date","DLAKY","LUV","EZJ","RYAAY","UAL","AAL","SAVE","CABGY","HEINY","BUD","HARB-B.CO","DEO","TAP","TSGTF","ASBRF"
"19",2012-07-31,0.0957353743924936,-0.00325379155159311,-0.0848095082575659,-0.0309210163042637,-0.223592314015619,-0.140285252863808,0.105344352792618,0.0259822009480262,0.0394034050521879,-0.00539864116119271,-0.0111111295609349,0.0371593021164041,0.0170629488392888,0.0230088443895502,0.058741075587462
"20",2012-08-31,-0.0293883492425748,-0.0261358546995175,-0.001368255739571,0.0536320180736058,-0.0232926428423844,-0.0698080196848965,-0.0911204556020456,0.0753551872073115,0.0317621082472046,0.0626104091762003,0.0392306556245319,0.0217024254842895,0.0601293464832697,-0.0588236189562836,0.0457949743782442
"21",2012-09-28,0.111292998536481,-0.0190155271952503,0.0317149397972716,0.0389819493167529,0.0569105118205684,-0.0187617983281562,-0.126342666309088,0.0275701847934737,0.0686310097929232,0.0205514387878818,-0.0279327545138756,0.0482318523611949,0.0114502318167877,0.00183817285779675,-0.0181053734840692
"22",2012-10-31,0.0979379947797951,0.00570159470868936,-0.0218217592948469,0,-0.0148718461538462,0.164436247005144,0.0351288056206089,-0.0150921028995832,0.0490921412389507,-0.0245606307892434,0.00574701223765017,0.0133945335862002,-0.0423972529238448,0.0110094064788708,0.0244425531346071
"23",2012-11-30,0.114688172708266,0.0804988093121668,0.0537342370966689,0.138709545973854,0.0525767856625083,0.0582922392435434,-0.0509049208144797,0.10726442584758,0.0576923914948095,0.0497612797350997,-0.0171427813768831,0.0466564371721965,-0.0312372677195909,0.00907449964200602,-0.0694850795830408
"24",2012-12-31,0.160649852292102,0.0756407868710276,0.115979503648717,-0.00435667569250164,0.156280917719135,0.0473236450021388,0.0566149549097168,0.00973850354973438,0.0172727117557108,-0.00636584401182094,NA,-0.0250064208655612,0.0320791172376291,0.0593522671638322,-0.0413855743933377
"25",2013-01-31,0.0248834185983666,0.0947266297871636,0.0386010214898111,0.136231054123757,0.0329341759167738,0.0577775050420317,0.0936265651438239,0.0903554862924598,0.0491509825067535,0.0136140527434396,0.0606062131151528,0.023331820487706,0.0558542914570967,-0.0254667744712316,-0.00985431046824381
"26",2013-02-28,0.0187151890830171,0.0437109938163156,0.0528907807435606,-0.00744539298174474,0.106004099378882,-0.0595237219780473,0.0443528130145856,-0.0400372084558182,0.0627483999052758,0.0608351898611472,-0.028571402457566,0.0130559642524508,-0.0144284151487901,0.0853658162715898,0.126066015551059
"27",2013-03-28,-0.0297914130178278,0.153094419618223,0.108764488450257,0.0807034681393006,0.198427525212562,0.263588915204133,0.252345728395062,-0.0359826259152051,0.00561051978258886,0.0591550574415227,NA,0.0512070325248535,0.106763268132384,0.0112361018404243,0.0189395002749859
"28",2013-04-30,0.0194472320035814,0.0163202489458749,0.169387790203149,0.0373385561498973,0.00905970065977502,-0.0041247450826406,0.0528391146356817,-0.0589732210033886,-0.0564453660644351,-0.0175199143441106,-0.0128204562793418,-0.0289257842852731,0.0545675405874213,0.060317142200736,0.0388270744815942
"29",2013-05-31,0.0828314030691888,0.0343067020868812,-0.144269959367699,0.127826450773117,0.00495356052487805,0.0396449157822649,0.13970033184643,0.0286333722977896,-0.00881947428660246,-0.0386950999679962,0,-0.0322421356943934,-0.0364988364865061,0.0434131830187456,-0.0524853197715616
"30",2013-06-28,-0.0616598359602323,-0.0877566892768038,0.0611828764601154,0.0542143212923791,-0.0360443017881794,-0.065452307958316,0.0423923430824844,-0.058298409791247,-0.0858209165947381,-0.0180589578270951,-0.0519480332857912,-0.027989197310178,-0.0313699448158558,0.0143473467333846,0.0658833404887722
"31",2013-07-31,-0.0143279426178252,0.0729249915153267,-0.00474051549536436,-0.000194012893537931,0.113774269294526,0.178440652309953,0.0419293834151759,0.104294416833013,0.101099029300489,0.0603810026278524,0.0205477329452335,0.0903002692336554,0.0459672984153638,0.0806224014169925,0.0748031986346946
"32",2013-08-30,-0.106265810663412,-0.0711158552585603,-0.0621781440962358,-0.0788043985322243,-0.183357227165408,-0.164857860257796,-0.0568834812975334,-0.019696988870362,-0.0124428578397753,-0.024657776954532,0.07462557162237,-0.00744932455869107,-0.0190255660294414,-0.0222514134765225,-0.0567766024472043
"33",2013-09-30,0.0908582625738272,0.136612269609251,0.198901689001194,0.0480404720094865,0.0790583302550363,0.173266981312337,0.0994546037856914,0.0643997619731977,0.0308229741140784,0.0626674058984409,0.00636955653106797,0.0358657119992944,0.0274648943470035,0.0214190170576809,-0.029125991489095
"34",2013-10-31,-0.0066839212475458,0.182692289428047,-0.0074420254275368,0.0094492415967109,0.105503162015733,0.158755489842609,0.25911882112635,-0.0314615862486146,-0.0239776107147274,0.0456653770503266,-0.0316455984500245,0.00401305688198761,0.0771994124296176,0.0576670156911088,0.0715998642702662
"35",2013-11-29,0.125258820156198,0.0795588183151441,0.0256084784230128,-0.0434177065983344,0.156111895254436,0.0687300119172294,0.0630358487584775,0.0994501950331952,-0.0144510741413545,-0.00781792386610813,0.0522875747243929,0.000627059109769235,-0.0187551311596043,0.0446097870212618,0.0287420591531937
"36",2013-12-31,-0.0160993046107479,0.0156442105514922,0.0233943871695994,-0.0229024192041366,-0.0361782929936305,0.075383250855964,-0.0100283193814764,0.00454543277380015,-0.0099702978985281,0.0426012201403365,NA,0.0372052318431244,0.0660718329025971,0,0.0386782393413221
"37",2014-01-31,0.112669334477033,0.11199530049857,-0.12935481311557,0.00681874936971671,0.211736652829149,0.328712877692517,0.032812199955957,-0.118551958337057,-0.0947869013541309,-0.0992860831858736,0.0581395614624829,-0.0934147769503698,-0.0625113183565356,-0.138790006336746,-0.0397607011409009
"38",2014-02-28,0.0802523175675578,0.0711220723237718,0.0378691334485894,0.201269822362805,-0.0191972294938918,0.100745168092885,0.204264340969538,0.0862420492573697,0.104712251177016,0.0909374881698788,0.0714283968939988,0.0579967511553123,0.0866201489838065,0.0330577848837537,-0.0395751135860996
"39",2014-03-31,0.0217812897479048,0.0540295284007704,-0.0467039083953625,0.0361169634241361,-0.00733981333051192,-0.00893569137161776,0.0516997521246461,-0.0502121218895227,0.0328789519763588,0.00659607342275903,-0.035897329453165,-0.00890938392809926,0.0357204715277657,-0.0266664926490255,0.0373903761385757
"40",2014-04-30,-0.0193267136661271,0.0237188147256626,-0.0468231417271007,-0.0906308657746931,-0.0842483064250884,-0.0418032666444221,-0.0430976753165765,0.0111167601496123,0.00952118811877356,0.0233604526395623,-0.00531925664680521,-0.014527692405304,0.018858224762031,0.00547926465640769,0.00404556631023634
"41",2014-05-30,0.0512719683974405,0.0943316437336297,0.0870029457271639,0.0632012139759666,0.0856373889316708,0.145138293898819,0.0394089021815622,0.0454772832240453,0.0160778619881683,0.0387450554266549,NA,0.048949385396182,0.102343542657942,0.0681198215996841,0
"42",2014-06-30,-0.1905482456723,0.0178097690535479,0.0955549181387132,-0.0186422414417315,-0.0743745565556583,0.0697212717519267,0.0704129969393026,0.0325048041400502,0.0127157273297775,0.0456696437844413,NA,-0.0118022247039576,0.128251903435985,-0.000958283590778874,0.131777775721661
"43",2014-07-31,-0.176086069148511,0.0528667416845396,-0.00932915579723848,-0.0503584425057535,0.129534915997078,-0.0933785749440762,0.0344717889161359,-0.114814783975487,-0.0220426541462565,-0.0605532296713113,0.00531908523371794,-0.055394055487496,-0.0894014458995921,0.0451028913834495,0
"44",2014-08-29,-0.0141722632210618,0.134103284384363,-0.0347173702809176,0.0360446360621371,0.0262988149665619,0.000772529687488532,0.0759706687854071,-0.0428872234312165,0.0878708562076524,0.035191515623622,0.0211640191191502,-0.00291123908091362,0.10056224584903,-0.0542538024633666,0.0303129139852032
"45",2014-09-30,-0.0908567675565053,0.054982562911817,-0.0085801700841972,0.0278687561043722,-0.0172232720600027,-0.0874483790324986,-0.0177582045426652,-0.0289617695997558,-0.0134599538489728,-0.00831978012117274,-0.0317460511819659,-0.0198222205359079,0.00662624517834409,-0.0743155507417022,-0.0737108284161793
"46",2014-10-31,-0.0575585558985529,0.0210244002337536,0.0452873627657089,-0.015771669520057,0.128659967329345,0.168370492612752,0.057419757845238,-0.00618993617305508,0.00133754896492699,0.00117269733499348,-0.0874317262796654,0.0222704291781459,-0.000806377579695927,0.0352112643632649,-0.00443978822277324
"47",2014-11-28,0.200000077318203,0.212878039460549,-0.0747419279983496,0.132336956718142,0.159439478139756,0.173639640230134,0.131035437956019,0.0124572413950235,0.0483568138536801,0.0663111636618057,-0.00598793976483725,0.0443331145458705,0.0450438218994771,-0.0272107633317086,0.0212692597379509
"48",2014-12-31,-0.0682327295791526,0.0133987424177477,-0.0556508160149382,0.133248554879237,0.0924383308835539,0.105089710306622,-0.0859837928169359,-0.139261629095748,-0.0996430082712326,-0.0399179441383745,NA,-0.0739446771120674,-0.0365866307728386,-0.0601399509397523,0.0891516932495295
"49",2015-01-30,0.0174070940292457,0.0675804192782017,0.0434838189746316,-0.0742248191826536,0.0370758564370735,-0.084840594968223,-0.01905269862258,-0.0422352496543685,0.0577412109293831,0.0868056595738447,0.0969696390896322,0.0354105907351632,0.0189211436374033,-0.0178573223810325,-0.0325682783105075
"50",2015-02-27,-0.135693311575729,-0.0429393079361737,0.149147948974036,-0.00676293425743257,-0.0604007902378206,-0.0220649336046335,0.0490963049513933,0.168928085618054,0.0457586971187187,0.0376013585596289,-0.0110497191974157,0.0171914397915478,0.00485392267540141,-0.0484847394195587,-0.00673307985880978
"51",2015-03-31,-0.0443685276811125,0.0259061143805832,0.027062041866396,0.0539858028195206,0.0317582080392758,0.101878505520602,-0.00539982007456707,-0.0250926966985703,-0.0240533246748543,-0.0375019134801424,0.167597742447358,-0.0696676450818456,-0.0189750093876691,0.0716560821764309,0.0284055842401532
"52",2015-04-30,-0.00714298410249081,-0.0844242459766278,0.051222677145345,-0.0287554945928171,-0.111672832713755,-0.0831945102489612,-0.114917268421442,0.100362642919856,0.042674595395483,0.00217328401002126,0.00956946478195664,0.00406985720082531,-0.0126257086374389,-0.0490341844763267,0.0178907243177648
"53",2015-05-29,0.0201439802942927,-0.0865385004479784,0.0261680916656171,0.0269854812305208,-0.0862069271440599,-0.122592520681683,-0.071564202255525,0.0142855913170432,-0.0012704578695184,0.00433176142475844,0.0142179377924427,-0.000540351342537271,0.00381958165060148,-0.0187500191540416,0.0496455131547255
"54",2015-06-30,-0.083215800220139,-0.105070885464297,-0.0290180398893092,0.0713213282864933,-0.0289430664956952,-0.0573520335307384,-0.0231241466100361,-0.0124591476136993,-0.0287532638155255,0.000912422275329172,-0.0420560229923845,0.0457820430249256,-0.0486510283978948,-0.0202092305684913,-0.0544894586316724
"55",2015-07-31,0.0415385279342066,0.0939858952538526,0.0108672977825928,0.0386825178397097,0.0637615756937022,0.00400598057439727,-0.0367149448217373,-0.0416896193677246,0.0343200437613691,-0.00928142822828981,0.00487796953249497,-0.0321440853142758,0.0251156346991599,-0.121710303205247,0.048452679409339
"56",2015-08-31,-0.104136006193455,0.0156951673515877,-0.123631321908957,-0.0156523967121588,0.0102855472652164,-0.0256618194550728,-0.143263122701438,-0.139095614129596,0.00846651074045091,-0.0890004727801278,-0.0146601183228638,-0.0341897240601193,-0.0428731430493118,-0.0636706060642109,-0.0107334915423851
"57",2015-09-30,0.143446039309774,0.0365126694689522,-0.121535618109314,0.0733378941473066,-0.0688081785359281,-0.00384827812932198,-0.0770731902439025,0.0212765523833205,0.0303107117659414,-0.0237812183780362,0.0100502492770693,0.0133495775277981,0.219268740955583,-0.154000007321623,-0.0596744523865826
"58",2015-10-30,0.0605623987707131,0.216877027058301,0.164080656294581,-0.00640781170062454,0.136852066670162,0.190316989912408,-0.215221991865158,0.0735678017292636,0.117675763969364,0.122366509978602,0.0298507507102834,0.067631614529853,0.0611901335387421,0.125295363251937,-0.00929494117927887
"59",2015-11-30,-0.0278721909402888,-0.00885739239614003,0.0034432764733241,-0.0164982730144962,-0.075940986968314,-0.105387946672049,-0.00942885262469961,0.0315343352064097,-0.0274183406250041,0.0925414446075636,0.0434781924195085,-0.00451873147790216,0.0492787595451525,-0.0735293019914375,0
"60",2015-12-31,0.0986012689693041,-0.0600428699140518,-0.0239096056585379,0.124317252943634,0.0281715234164723,0.0264178218909059,0.0837638836007615,0.0470311903936247,-0.0358592062654171,-0.026934589838011,NA,-0.0479224807963816,0.0205370019279254,0.00680255665969143,0.0316240780317261
"61",2016-01-29,-0.0706554770286926,-0.126335252443425,-0.132456353415051,-0.0938006140851332,-0.157417105714086,-0.0793386214546363,0.0489335281773415,-0.0505335847119831,0.0145029263064813,0.00672002569121255,0.0222221533670497,-0.0128356441358759,-0.0366268575679324,-0.216216117904539,-0.0239822762807642
"62",2016-02-29,0.0171231971444532,0.115098165736483,-0.0830066030143175,0.0615188273521079,0.185998326139154,0.0544205535129469,0.142344524936472,0.0289770299012608,-0.0765504736785357,-0.113954155649267,-0.0260869617464716,-0.0350695892097521,-0.0575820421909022,0.00574740027289011,0
"63",2016-03-31,0.0868686387543245,0.0698509543638353,0.0892373589426105,0.0318624752161227,0.0454069698011514,0.000243914408059487,0.00481675392670144,0.119798735024799,0.130836338455652,0.118026828085307,0.00446435876194862,0.0513645170088062,0.133310527683901,0.0514282391869185,-0.0539929293277911
"64",2016-04-29,-0.00254376989439253,-0.00424118328024881,-0.0142651677308516,-0.0567467140526683,-0.23471432952365,-0.154108706165499,-0.0844101709045435,0.0130274560879189,0.0445068558833157,0.0140227250064464,0.0133332571852165,0.00426441851337067,-0.00571859358151194,0.0271740386638153,0
"65",2016-05-31,-0.101159866803843,-0.0477470742786722,0.0681094828595783,0.0796788788021821,-0.0157171138241188,-0.0774789618780549,-0.0104711814249943,-0.00411513426754273,-0.0106838683782502,0.0164277374256363,0.00877193768072337,0.00738482377506045,0.0371221714770162,-0.0767195232171846,0
"66",2016-06-30,-0.152688147045999,-0.0747579329718646,-0.045494187698258,-0.204347832852452,-0.0898203371035707,-0.11281741645818,0.0322060724130186,-0.0160124845449066,0.000432071966812941,0.0432576808680909,0.121739139870493,0.034362635836138,0.023769585366856,-0.0258228187074677,0.0474079712681168
"67",2016-07-29,0.00253815262553592,-0.0561084053311067,0.101966456685161,0.0176876040021914,0.14254380744289,0.253973911448595,-0.0472475829562644,0.0419946913484239,0.0170552262269856,-0.0170108435693431,0.124031028884877,0.032423950638989,0.0101849162607395,0.0329342293985699,0.112207906040552
"68",2016-08-31,-0.018565402346606,-0.000803222802326142,0.0320254971575404,0.0259997750176533,0.0750693340812396,0.0255956612447956,-0.0645613567251463,-0.052896629104628,-0.0466786103207222,-0.0417952917046674,0.0102500315897791,-0.0184226597030163,0.00561311998849168,-0.0376812118521536,0.00739635256991167
"69",2016-09-30,-0.0464316982221805,0.0545012521152728,0.0314897533236353,0.0333287145940131,0.0408649275937316,0.00854006190818235,0.0635158007744037,0.0228723479860717,-0.0170324439399029,0.059501733553744,-0.0449826813734945,0.0316499653230851,0.0731039993297775,0.198795125064158,0.0842877460621698
"70",2016-10-31,0.148782557882767,0.0298275508867398,0.00222024815501665,0.00079964015459999,0.0716599757640559,0.108986353918509,0.126969224711244,-0.0582423025420286,-0.0588236740328142,-0.121147677446866,0.0181159141975609,-0.0733367431766916,-0.054553648009535,-0.0452260959301483,-0.0224809164810004
"71",2016-11-30,0.0125589838369313,0.163795475079213,-0.00852902409635781,0.0632574277937104,0.226213711541882,0.146730224514169,0.16002499478406,-0.0684705258436566,-0.095445716698118,-0.0910629274829827,0.0106761853659918,-0.0584953130810776,-0.0517808441816672,0.0394736988607516,-0.0867275879223749
"72",2016-12-30,0,0.0715746880880894,-0.0229024549901796,0.0428357486390656,0.0569978269904785,0.00538339533570253,0.0406475374333646,0.0231180233031318,0.00187484442059427,0.0210129757501112,-0.0211268169183697,0.0266693579764434,-0.00734492598727754,-0.0582279938570383,-0.0821669351100204
"73",2017-01-31,0.036434101919921,0.049558816161138,0.0673450755937874,0.00480425162612885,-0.0330680035565865,-0.0522595821246813,-0.0660214298993876,0.0492468254889031,0.00400948376430321,-0.0111912170579906,0.0107913963133917,0.0778333507706197,-0.00811820892184978,0.0779570481027243,0.0926048455721442
"74",2017-02-28,0.0897532372846341,0.10495127332476,0.0267809760760611,-0.0228305511436504,0.0513693053587441,0.0500138142329676,-0.0338638409721715,-0.0281613298846519,0.0998401826665731,0.0501630237208828,0,0.030999189662378,0.0443750682422048,0.122194499244147,0.0917684973564625
"75",2017-03-31,0.110501015596362,-0.0682775353299658,0.00135629698460482,0.0150459082568808,-0.046564950550139,-0.0875754521012332,0.0164719597102463,0.0701625883215113,0.0275962111370358,0.00246596672859889,-0.0711743856759582,0.0111101072092925,-0.046618198539527,0.00222220759659342,0
"76",2017-04-28,0.0618046662727587,0.0457589675146517,0.0164618269229664,0.107857274962981,-0.00608720280417907,0.00756480636081736,0.0791407574901075,0.0781671117428278,0.0613491700244109,0.0317055647984441,0.0153256755756297,0.0160063154316905,0.00188079860013013,0,0.0728845751586953
"77",2017-05-31,0.165393082968538,0.0688365405541929,0.0505329014098543,0.161100815838138,0.134738628895295,0.138297744505752,-0.072813026017112,0.0890002826688745,0.104460804108779,0.0524657997371019,-0.0867924389231268,0.0382355326653268,-0.00717130312153125,0.0022172803393794,0
"78",2017-06-30,0.175167418716116,0.0362615836528495,0.0261488733941306,0.00815067468897634,-0.055478826546475,0.0394547686776654,-0.0273068936838754,-0.0165291391354599,-0.0109600128665183,-0.0563488607684466,0.0123967274977383,-0.0171424114271401,-0.0891443742051291,-0.0199116079711019,0.00699812984369363
"79",2017-07-31,-0.0587461002881301,-0.106694624875102,0.0269089231328898,0.0531549200524586,-0.100598006644518,0.00238471376913352,-0.247821945873303,0.0410830911705906,0.071824286932525,0.0933309142494432,-0.0285714655863086,0.0896270630086475,0.0305767882399355,-0.0271750121593096,0.0426861669701206
"80",2017-08-31,0.166278565364153,-0.0585116125040021,-0.00111129753875816,0.00326475772937873,-0.0845153812056738,-0.111206408634528,-0.123552104172566,0.033632371029346,0.0130908342261065,-0.0189789282031932,0.000218304056516239,0.0454362476579064,0.0132961288028624,-0.00938975086983496,0.0716424732293879
"81",2017-09-29,0.109025499071738,0.0736477090853886,0.0282721715357717,-0.0728232121237434,-0.0174305683897769,0.0614662511055752,-0.0187958595828447,-0.0442516077474566,-0.0562843901670499,0.00785662808191834,-0.0427350427350427,-0.0169631142824284,-0.0903621097933586,-0.109004556154624,-0.0517121429646701
"82",2017-10-31,0.15808431278113,-0.0378704990098399,0.118363033841764,0.0634604736000848,-0.0394218291816388,-0.0141082421753819,0.110146662675846,0.0394915050909472,-0.0171268085822008,0.0291700773055414,-0.0044642857142857,0.0369333667934921,-0.00943194213389231,0.090425313003319,0.105379484661824
"83",2017-11-30,0.0684079335071823,0.126438898265808,0.0395775989929779,0.0876817492847941,0.0827633378932968,0.0807466384364375,0.149366433000809,0.0331878402038528,0.0446905016295873,-0.0526128039206855,-0.0717488789237668,0.0106561946438546,-0.0291871425873643,0,0.111777635899395
"84",2017-12-29,0.0710128275119262,0.0809760521330734,0.0110878923578936,-0.145563389444589,0.0644346493998738,0.0305009871898501,0.0520759312203629,0.0177514553308749,0.0227628771999027,-0.0255917826660687,-0.106280193236715,0.0545963286087356,0.0508324653455947,0.243902482563858,0.00692347089860212
"85",2018-01-31,-0.0307065520545415,-0.0710465942032755,0.0951687311899581,0.177752151305266,0.00623142414743527,0.0440130991002503,-0.0608695456352083,0.0681063199645688,0.0782809788075545,0.0172104426316269,-0.0140540864864865,-0.0141749844263118,0.0237600889755001,0.0980391272490502,0.0113932013080724
"86",2018-02-28,-0.0639192224113907,-0.0486842243943846,-0.0385828628041553,-0.0118164535230744,-0.000442332645237187,0.000631895664138016,-0.0541310316745258,-0.0443234429208629,-0.0758007835693324,-0.0643285365522969,-0.037280637191249,-0.0479841348227624,-0.092478017385116,-0.0446428204679147,0.0565219178998779
"87",2018-03-29,-0.0410302636139634,-0.00755689563191941,-0.0426073240663961,0.0131122874301124,0.0247824159200114,-0.0422119298517958,-0.0517068524096387,0.000977831970863097,0.0369657499240736,0.0354116981185952,NA,-0.00162194769393531,-0.00676576261867734,-0.0373831063373222,-0.0407782314234089
"88",2018-04-30,-0.0921299687351869,-0.0776885679638765,-0.0164320556618885,-0.104843282130131,-0.0277817759064087,-0.173787525511644,-0.054526152846113,-0.067331499613895,-0.0160366605299966,-0.0896852814742417,-0.0429864696156907,0.0482942612865125,-0.0542946725283159,-0.00388342655140639,-0.00546017441058322
"89",2018-05-31,-0.0319073674207933,-0.0331251227500947,-0.0263750014386227,0.054014758079342,0.0303523092929774,0.0165810388149328,0.0271555983439082,-0.00757576121109294,-0.0430967689546282,-0.0411058219342558,0.0803782997725366,0.0321216993087134,-0.134615175249097,0.231968773967327,0.0245097757680279
"90",2018-06-29,-0.118706345850513,-0.000820030378297698,-0.0562439238632247,-0.014494012095798,0.0020118840070058,-0.128158139524625,-0.00926685770691904,0.0570272650923755,0.000398467174492545,0.0766109078665917,-0.0634573727908672,-0.0171306037031506,0.111038318451113,-0.129746854813961,0.00581259957854607
"91",2018-07-31,0.169724788365447,0.143081580108,0.0217170889983866,-0.0773001905637698,0.153018765824519,0.0416227820706798,0.195048181295636,0.0220899974447359,0.0129482660617686,0.00952743114556598,0.065420550593938,0.0226371376982191,-0.0152849648201793,-0.0193192660560924,-0.0318434991676493
"92",2018-08-31,-0.0695186941509693,0.0567324910202172,-0.0168066364780332,-0.0334914509773918,0.0873133809126025,0.0264450480714413,0.0939226771160837,0.0141313924514956,-0.0265487194268327,-0.0834643844389852,-0.0526315258541071,-0.0393485856241939,0.00221220578613313,-0.110694272242369,-0.0915396153818803
"93",2018-09-28,-0.060536364388755,0.0187602088085568,0.0721468129061607,-0.0572298206371898,0.0187600095804163,0.0209981049284245,-0.011574053030303,-0.0209016079636689,-0.0531313500405569,-0.0607100197196258,-0.0717593154685344,0.0162111048594267,-0.0785136322317468,-0.00421938720904669,-0.0540893913427096
"94",2018-10-31,-0.180261021634993,-0.213771055489968,-0.179366945930226,-0.137859203062691,-0.0398607240031601,-0.151221811808021,0.104960632212888,-0.0757638662987256,-0.0377640754354786,-0.155190161510939,-0.0224438287697192,-0.0247760503895003,0.0406505323380759,-0.194915105829858,-0.021443445843448
